Date,Location,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,RainToday,RainTomorrow,ColourOfBoats,AverageTemp
18/8/2008,Sentosa,0.4,1.4,7.1,SW,41,W,SW,24,20,76,55,hiGh,HiGH,6,6,No,No,white,26
19/8/2008,Changi,0,3.4,10.8,SW,30,SW,NNE,15,9,33,26,HIgH,High,1,1,No,No,grey,27.6
19/8/2008,Woodlands,0,10.1,10.6,E,48,SE,N,20,15,24,20,MEd,Med,2,2,No,No,red,33
19/8/2008,Sentosa,0,2.4,6.1,NNW,50,N,NW,30,28,68,46,hIgh,HIGH,7,7,No,No,blue,26.1
19/8/2008,Tuas,0,4,0.2,SE,30,SSE,SSE,4,11,77,75,hIGh,HIgH,7,7,No,No,red,26.7
20/8/2008,Tuas,0.2,1,10.2,E,37,SE,SE,19,19,,38,hIGH,hiGH,1,4,No,No,blue,26.8
20/8/2008,Woodlands,0,6.8,10.4,ENE,39,NE,NNE,13,22,50,37,mED,MEd,1,1,No,No,blue,32.8
20/8/2008,Changi,0,2,10.7,E,22,SW,NE,11,13,52,45,HIGH,higH,1,3,,No,red,28.3
20/8/2008,Sentosa,0,3,0.7,NNW,52,N,N,30,33,61,43,HiGH,hIGH,7,7,No,No,white,27
21/8/2008,Sentosa,0,3,0,SSW,41,W,S,9,13,74,86,MEd,mEd,8,8,No,Yes,red,25.7
21/8/2008,Tuas,0,4.6,10.2,ESE,43,E,ESE,15,15,55,35,hIgH,HIGH,7,1,,No,grey,27.3
21/8/2008,Changi,0,3.2,0,N,17,SSW,NE,6,9,70,53,hiGh,HigH,7,7,No,No,red,28.2
21/8/2008,Woodlands,0,7.2,11,E,41,E,NNW,13,20,70,48,meD,mEd,0,4,No,No,grey,34.1
22/8/2008,Woodlands,0,6.6,10.1,E,52,SSE,ESE,17,19,67,25,Med,MED,2,3,,No,white,34.3
22/8/2008,Tuas,0,3,10.5,NE,41,E,ENE,7,17,58,33,HIgH,HIGH,2,2,,No,blue,26.9
22/8/2008,Sentosa,14,1,-5.7,S,46,SW,S,17,31,65,55,hiGh,hIgh,5,7,,No,white,25.4
22/8/2008,Changi,0,1.8,7.9,W,39,NNE,NW,9,15,64,66,mEd,mEd,2,7,No,Yes,grey,29.8
23/8/2008,Woodlands,0,11,8.7,ESE,48,SE,SSE,24,20,17,15,mED,meD,7,4,No,No,blue,34.2
23/8/2008,Tuas,0,4.4,10.5,NE,31,NE,NE,19,9,44,28,HIGH,hIGH,1,1,,No,red,27
23/8/2008,Sentosa,0.6,1.6,5.7,WSW,26,WSW,SE,19,11,83,59,hIgH,hiGh,7,7,No,No,blue,25.5
23/8/2008,Changi,10,6.2,10.6,SW,39,W,SW,17,9,43,28,MEd,mED,1,1,Yes,No,grey,28.6
24/8/2008,Changi,0,3.8,10.7,ENE,24,SW,NE,9,13,47,40,hIGH,HIGh,1,1,,No,grey,28
24/8/2008,Woodlands,0,8.6,8.6,ESE,37,SE,SE,19,11,24,26,mED,mEd,6,3,No,No,grey,34.2
24/8/2008,Changi,0,3.8,10.7,ENE,24,SW,NE,9,13,47,40,hIGH,HIGh,1,1,,No,grey,28
24/8/2008,Tuas,0,3.4,6,SW,22,,SW,0,9,51,55,mED,MeD,7,7,No,No,white,27
24/8/2008,Sentosa,0.2,0.8,0.2,W,20,WSW,SSE,17,9,75,46,HiGH,HiGh,7,6,No,No,grey,26.2
25/8/2008,Tuas,0,1.6,10.3,SSW,30,E,SSW,6,15,79,59,hIGH,HIGH,3,4,No,No,red,27
25/8/2008,Changi,0,4.2,10.3,ENE,30,SSW,E,11,17,58,42,HiGh,HIgh,2,4,No,No,red,28.4
25/8/2008,Sentosa,0,1.6,5.1,N,37,N,N,19,26,75,48,hIgh,hiGh,2,7,No,No,grey,25.1
25/8/2008,Woodlands,0,6.8,9.8,ENE,48,E,NNE,22,31,54,43,MED,Med,3,3,,No,grey,34.2
26/8/2008,Sentosa,0,3.2,6,W,46,N,WSW,28,26,45,32,MeD,HIGh,3,5,No,No,white,26.6
26/8/2008,Woodlands,0,7.6,9.4,N,46,SSE,N,9,30,65,44,MeD,meD,7,4,No,No,blue,35.2
26/8/2008,Tuas,0,3.2,10.4,E,22,E,ESE,11,11,67,42,HIgH,HIgh,1,0,,No,grey,27.8
26/8/2008,Changi,0,3.4,8.2,SSW,50,S,NNE,6,13,66,48,HIGh,HiGh,3,5,No,No,white,29.1
26/8/2008,Changi,0,3.4,8.2,SSW,50,S,NNE,6,13,66,48,HIGh,HiGh,3,5,No,No,white,29.1
27/8/2008,Sentosa,0,2.6,-5.8,SSW,30,WSW,SSW,9,19,67,60,hiGH,higH,6,6,No,No,blue,26.4
27/8/2008,Changi,0.2,3.2,5.4,WNW,19,ESE,WNW,2,7,68,58,higH,HIgh,7,7,No,No,white,29.3
27/8/2008,Tuas,0,5.4,9.2,NNE,30,ENE,ENE,9,9,53,37,Med,Med,1,3,No,No,red,29
27/8/2008,Woodlands,0,8,11,NE,48,E,NNE,7,31,63,43,Med,mEd,0,3,No,No,red,34.8
28/8/2008,Changi,0,2.8,5.6,E,22,SSW,ESE,4,9,68,57,HIgh,hIgh,7,7,No,Yes,blue,29.1
28/8/2008,Woodlands,0,6.4,11,NNW,33,NE,NNW,11,24,68,52,MEd,mED,1,1,No,No,white,34.6
28/8/2008,Tuas,0,3.2,6.3,SSW,26,NNE,WSW,7,13,79,57,meD,meD,5,6,No,Yes,red,28
28/8/2008,Sentosa,0,1.6,2.9,SSE,26,W,SSE,6,13,77,63,High,HiGh,7,5,No,No,red,26.8
29/8/2008,Changi,5,2.6,10,ENE,28,SSW,ENE,2,15,72,59,HIGh,hIGH,4,2,,No,blue,30.1
29/8/2008,Tuas,1.2,2,9,SSW,41,SSE,SW,7,20,81,54,MEd,med,3,4,Yes,No,white,27.8
29/8/2008,Tuas,1.2,2,9,SSW,41,SSE,SW,7,20,81,54,MEd,med,3,4,Yes,No,white,27.8
29/8/2008,Sentosa,0.4,1.4,10,N,41,N,NNE,19,22,81,32,HigH,High,1,3,No,No,grey,27.4
29/8/2008,Sentosa,0.4,1.4,10,N,41,N,NNE,19,22,81,32,HigH,High,1,3,No,No,grey,27.4
29/8/2008,Woodlands,0,8,11,NNE,48,NE,NNE,17,28,70,44,med,MeD,1,1,No,No,grey,34.6
30/8/2008,Sentosa,0,4,1.9,N,80,NNE,N,37,41,51,46,med,MEd,7,7,,No,white,27.5
30/8/2008,Tuas,0.2,3.6,9.9,SW,35,SE,SW,13,19,52,41,HIgh,HiGH,1,4,No,No,red,25.9
30/8/2008,Woodlands,0,7.7,9.4,E,41,ENE,N,15,28,62,47,MED,med,1,3,No,No,grey,34.6
30/8/2008,Changi,0.4,4,9.5,NNE,28,W,NE,2,15,71,56,hIGH,high,5,2,,No,red,30.4
31/8/2008,Sentosa,0.4,2.2,3.6,WNW,72,NNW,W,19,46,68,69,lOw,Low,7,6,No,No,blue,28.7
31/8/2008,Woodlands,0,6.6,10.8,NE,33,E,NNW,6,24,72,55,Med,MEd,3,2,No,No,grey,34.4
31/8/2008,Changi,0,4,9,NNE,35,N,NNE,11,19,69,70,HiGH,med,4,4,No,Yes,red,30.4
31/8/2008,Tuas,0,3.2,1,WSW,30,N,W,7,15,68,51,HigH,higH,7,7,,Yes,red,27.6
1/9/2008,Sentosa,0.8,4.2,-7.8,NW,61,NNW,NNW,13,33,66,40,MEd,mED,2,7,No,No,red,26.9
1/9/2008,Changi,1.6,4.2,5.7,ESE,26,SW,WSW,7,4,74,52,HiGh,hiGH,6,6,Yes,No,grey,31.2
1/9/2008,Tuas,3.4,2.6,3.8,SSE,20,NNE,SW,7,9,97,61,HiGh,hiGh,7,6,,No,red,28.2
1/9/2008,Woodlands,0,6.2,8.5,ENE,39,ENE,N,7,26,72,50,mEd,mEd,7,7,No,No,white,35
2/9/2008,Changi,0,3.6,7.9,ESE,26,SE,ENE,11,17,64,57,HiGH,High,6,2,No,No,grey,29.7
2/9/2008,Sentosa,0.8,3.8,4.9,N,43,N,SSW,11,17,77,55,HIgh,hiGH,7,7,No,No,red,27.6
2/9/2008,Woodlands,0,6.4,10.5,E,52,,NW,0,22,73,57,Med,MEd,4,5,No,No,red,35.2
2/9/2008,Changi,0,3.6,7.9,ESE,26,SE,ENE,11,17,64,57,HiGH,High,6,2,No,No,grey,29.7
2/9/2008,Tuas,0.2,2.8,10.7,SW,22,E,WSW,6,6,81,43,hIgh,hiGH,1,3,No,No,blue,27.8
3/9/2008,Sentosa,0.4,3.4,10.4,SE,33,SE,S,22,24,46,44,high,HiGh,2,1,No,No,blue,27
3/9/2008,Woodlands,0,6.8,10.4,E,43,ENE,N,13,28,69,47,mEd,mED,4,3,No,No,grey,34.9
3/9/2008,Changi,0,4,8.7,SE,44,SE,ESE,19,20,58,50,higH,hIgh,7,7,,Yes,white,30.2
3/9/2008,Sentosa,0.4,3.4,10.4,SE,33,SE,S,22,24,46,44,high,HiGh,2,1,No,No,blue,27
3/9/2008,Tuas,0,3.6,10.4,SW,28,ENE,WSW,9,17,54,26,HiGh,HIGH,1,5,No,No,white,
4/9/2008,Sentosa,0,3,6.5,SSE,30,N,ESE,4,13,78,43,HIGH,hiGh,7,3,,No,grey,26.7
4/9/2008,Tuas,0,3.8,9.8,SSW,39,S,SW,15,19,62,47,HiGh,MeD,1,2,,Yes,white,28.4
4/9/2008,Changi,6,7.8,0,NS,43,SE,SSE,11,13,90,92,hIGh,high,8,8,Yes,Yes,blue,29.6
4/9/2008,Woodlands,0,6.8,10.3,E,37,SE,NNW,20,24,61,59,MEd,meD,1,1,No,No,blue,35.3
5/9/2008,Sentosa,0,2.4,1.2,NNE,37,NNE,NNW,17,15,70,36,HIGH,hiGH,6,7,No,No,white,27.4
5/9/2008,Tuas,1.2,4.2,10.6,SW,41,S,SW,11,24,69,57,hiGH,Med,1,1,Yes,No,white,28.6
5/9/2008,Woodlands,0,8.2,10.4,E,35,ENE,N,11,19,66,54,MED,MED,1,1,No,No,white,34.2
5/9/2008,Changi,41.6,4.4,5.4,WNW,30,NNE,NNE,6,11,78,86,MED,mEd,7,7,,Yes,red,30.3
6/9/2008,Changi,3.8,1.8,11,W,61,W,WSW,22,26,61,47,MeD,MED,1,2,Yes,No,blue,30.3
6/9/2008,Sentosa,0,2.6,7.3,SSE,26,WSW,S,7,17,65,45,hiGh,mEd,2,4,,No,red,27.3
6/9/2008,Tuas,0,4.6,10.7,SSE,28,SE,SSE,11,17,58,32,high,hiGH,1,0,No,No,red,28
6/9/2008,Woodlands,0,7.2,9.3,EW,33,N,NW,4,22,73,63,med,meD,4,4,No,No,white,34.5
7/9/2008,Tuas,0,4.4,10.5,SSW,35,ENE,SW,9,11,57,41,HIGH,HIgh,1,1,No,No,red,27.2
7/9/2008,Woodlands,0,4.6,10.6,WNW,33,SSW,WNW,4,26,71,57,MEd,Low,2,1,,No,blue,34.3
7/9/2008,Changi,0,5.6,10.7,W,24,SW,NNE,9,7,56,41,MED,MEd,1,1,,No,grey,29.7
7/9/2008,Sentosa,0,2.2,5.6,SSW,41,W,SSE,15,28,74,67,med,high,7,7,No,No,white,27.7
8/9/2008,Sentosa,0.2,1.6,6.3,SSE,39,SSW,S,19,28,51,47,HIGH,hIgh,7,5,No,No,white,27
8/9/2008,Changi,0,5.2,10.6,NE,22,SW,NE,9,11,60,51,Med,MeD,1,1,No,No,grey,29.4
8/9/2008,Tuas,0,5.6,10.1,SW,30,E,SW,7,15,61,37,hiGh,MeD,6,5,,No,grey,27.7
8/9/2008,Woodlands,0,6.2,-10.5,WNW,33,WSW,NW,9,22,67,55,mED,MEd,3,3,No,No,grey,35.4
9/9/2008,Tuas,0,2.8,10.6,SW,30,NNE,WSW,4,17,68,44,meD,MEd,1,1,No,No,grey,27.2
9/9/2008,Sentosa,0.2,3,0.3,S,30,SW,SSE,13,17,47,43,hIgh,HiGH,7,7,,No,grey,27
9/9/2008,Changi,0,4,-10.1,NE,26,S,ENE,7,13,62,53,higH,hIgH,2,2,No,No,white,29.4
9/9/2008,Woodlands,0,7,10.3,E,48,SSE,NNW,9,26,68,30,meD,meD,1,1,No,No,white,35.6
10/9/2008,Sentosa,0,2.2,9.2,N,44,N,NNE,7,17,62,29,HIGh,Med,6,1,No,No,white,27.2
10/9/2008,Woodlands,0,8,9.9,E,52,SSE,NNW,13,24,63,24,MeD,Med,1,8,No,No,grey,35.3
10/9/2008,Woodlands,0,8,9.9,E,52,SSE,NNW,13,24,63,24,MeD,Med,1,8,No,No,grey,35.3
10/9/2008,Changi,0,4.4,10.2,NNE,24,W,NE,7,11,66,56,hiGh,MED,1,2,No,No,red,29.5
10/9/2008,Tuas,0,3.6,2.9,NW,31,NW,WNW,7,17,79,46,med,Med,7,6,No,No,red,27.4
11/9/2008,Woodlands,0,6.4,10.3,NW,33,SW,NW,6,24,74,50,Med,mED,1,1,No,No,grey,34.2
11/9/2008,Tuas,0.8,2.6,7,WSW,46,WSW,WSW,19,20,71,62,MeD,MEd,3,4,,No,blue,29.2
11/9/2008,Changi,0,4,10.1,NNE,28,WSW,ENE,9,15,64,60,Med,meD,3,3,No,No,grey,29.6
11/9/2008,Sentosa,0,5,5.7,N,67,N,N,46,39,32,24,mED,meD,4,7,No,No,red,27.8
12/9/2008,Tuas,0.4,4.4,3.3,WNW,52,W,NW,11,19,60,87,MED,lOw,7,6,No,Yes,grey,29.8
12/9/2008,Sentosa,0,11.4,6.9,N,91,N,N,65,39,36,31,LoW,lOw,6,3,No,No,red,30.4
12/9/2008,Changi,0,4.6,7.7,NNE,37,NNE,NE,2,15,66,60,med,mEd,7,2,No,No,red,31
12/9/2008,Woodlands,0,7.6,-10.8,WNW,35,WNW,WNW,9,26,67,53,mEd,mEd,2,1,,No,red,34.3
13/9/2008,Sentosa,0,6.4,10.7,N,70,N,N,43,39,45,27,loW,lOW,8,0,,No,red,31.2
13/9/2008,Changi,0.4,4.2,10.1,N,30,N,NE,4,13,66,61,MEd,Med,2,1,No,No,white,30.3
13/9/2008,Woodlands,0,5.8,-9.4,NNW,31,NE,NNW,15,17,72,43,MeD,mED,2,1,No,No,blue,34.7
13/9/2008,Tuas,6,4.2,5.2,SW,59,SW,SW,17,17,73,55,Med,MEd,5,7,Yes,No,blue,28.1
14/9/2008,Sentosa,0,9.2,6.5,WNW,70,WNW,NW,35,26,42,27,lOw,low,1,7,No,No,blue,29.3
14/9/2008,Woodlands,0,7.8,10.4,N,35,NNE,NNW,11,20,74,56,meD,MEd,1,4,No,No,blue,34.6
14/9/2008,Tuas,0,5.2,4.7,WSW,54,W,SW,22,26,64,57,MEd,MEd,7,6,No,Yes,grey,29.1
14/9/2008,Changi,0.2,5.2,9.6,ENE,33,N,NNE,13,15,61,60,hIGh,mEd,2,7,No,No,white,31.1
15/9/2008,Tuas,1.2,2.8,8.6,N,26,E,NNE,9,9,55,34,HIGh,hIgh,5,6,,No,white,27.4
15/9/2008,Changi,1,6.2,9.7,NE,28,S,NNE,2,15,72,61,meD,med,1,1,No,No,blue,30.9
15/9/2008,Changi,1,6.2,9.7,NE,28,S,NNE,2,15,72,61,meD,med,1,1,No,No,blue,30.9
15/9/2008,Changi,1,6.2,9.7,NE,28,S,NNE,2,15,72,61,meD,med,1,1,No,No,blue,30.9
15/9/2008,Sentosa,0,8.4,4.9,WNW,102,N,NW,39,33,57,61,Low,loW,7,6,,Yes,red,28.1
15/9/2008,Woodlands,0,7.6,1.1,NW,28,NW,NNW,7,17,73,61,Med,mED,7,7,No,No,grey,34.5
16/9/2008,Changi,0,4.8,10.3,SE,33,N,ENE,2,15,61,63,Med,med,1,1,No,No,grey,31.3
16/9/2008,Woodlands,0,4,10.2,NW,31,S,NW,17,20,77,52,mED,Med,6,1,No,No,blue,34.6
16/9/2008,Woodlands,0,4,10.2,NW,31,S,NW,17,20,77,52,mED,Med,6,1,No,No,blue,34.6
16/9/2008,Sentosa,2,3.8,7.1,WSW,50,W,S,30,13,57,53,MEd,hIGH,6,7,,No,red,26.1
16/9/2008,Tuas,0,2.2,10.3,WSW,30,NNE,WSW,6,15,50,38,MED,lOW,1,1,,Yes,blue,27.6
17/9/2008,Tuas,8.2,4.4,5.4,SSW,41,W,WSW,17,13,90,83,LoW,med,7,5,Yes,Yes,white,28.4
17/9/2008,Tuas,8.2,4.4,5.4,SSW,41,W,WSW,17,13,90,83,LoW,med,7,5,Yes,Yes,white,28.4
17/9/2008,Woodlands,0,7,10.2,WNW,39,,NW,0,30,67,61,MEd,Med,3,1,No,No,red,34.9
17/9/2008,Sentosa,0,2.8,-10.7,N,39,N,NNE,11,19,61,37,HiGH,HIGh,3,2,No,No,grey,26.6
17/9/2008,Changi,0,,3.5,S,30,SE,E,13,17,63,54,HIGh,High,7,5,No,No,white,30.4
17/9/2008,Changi,0,,3.5,S,30,SE,E,13,17,63,54,HIGh,High,7,5,No,No,white,30.4
18/9/2008,Sentosa,0,4.6,3.8,N,69,N,N,37,41,45,29,Med,meD,7,8,No,No,red,27.7
18/9/2008,Tuas,1.8,4,5.5,WNW,56,NW,W,22,20,58,67,LOW,mEd,5,4,Yes,Yes,blue,29.1
18/9/2008,Woodlands,0,6.4,9,WNW,44,W,WNW,11,22,68,42,MED,med,1,6,,No,grey,35.5
18/9/2008,Changi,0,1.8,0,ENE,20,,ENE,0,11,70,64,Med,mED,8,7,No,No,blue,29.6
19/9/2008,Tuas,4,2.6,4,WSW,44,W,W,19,19,56,51,med,MED,7,6,Yes,No,blue,29.3
19/9/2008,Sentosa,0,7.4,5.4,SW,67,N,N,44,31,36,25,low,loW,6,5,No,No,red,30.6
19/9/2008,Woodlands,0,7.8,9.8,WNW,35,WSW,NW,2,28,66,51,mED,med,2,1,,No,white,35
19/9/2008,Changi,0.4,2.6,6.2,NE,26,NNE,NE,7,15,85,66,MEd,mEd,7,3,No,No,grey,31.5
20/9/2008,Tuas,0.2,3,7.3,NW,31,W,WNW,11,11,58,51,Med,MED,5,6,No,Yes,blue,28.6
20/9/2008,Sentosa,0.2,7.4,7.9,W,63,NNW,W,31,33,54,26,LoW,med,7,6,No,No,blue,28.3
20/9/2008,Woodlands,0,8,-10.7,NNE,39,NNE,NNW,17,24,59,56,MeD,MED,1,2,No,No,grey,35.1
20/9/2008,Changi,0.2,2.8,10,ENE,31,NNE,NE,6,19,73,64,Med,Med,3,2,No,No,red,31.8
21/9/2008,Sentosa,0.4,4.2,10.6,N,69,NNW,N,26,46,48,32,meD,mEd,1,3,No,No,white,27.3
21/9/2008,Woodlands,0,7,-10.7,N,37,N,NNW,9,24,64,42,MEd,Med,2,1,No,No,grey,34.8
21/9/2008,Changi,0.4,5.2,10.4,NNE,35,N,NNE,7,15,56,60,MEd,med,1,2,No,No,blue,31.9
21/9/2008,Tuas,3.4,4.8,4.4,SW,67,W,S,17,20,77,51,Low,mED,7,5,Yes,Yes,grey,28.3
22/9/2008,Sentosa,0,10.6,3.8,N,83,N,WSW,56,31,31,85,lOw,LoW,6,8,No,Yes,red,29.8
22/9/2008,Changi,0,5.4,9.5,NNE,35,N,NE,9,20,69,63,MEd,MeD,2,1,No,No,grey,31.9
22/9/2008,Tuas,5.4,1.6,11.1,E,37,ENE,SE,9,13,57,34,HIgH,HIgH,0,1,Yes,No,white,25.8
22/9/2008,Woodlands,0,7.8,9.7,N,33,NNW,NNW,15,20,67,39,Med,mEd,5,1,,No,white,35
23/9/2008,Changi,0,6.4,7.8,NW,31,N,NE,9,15,56,54,MED,mED,1,7,No,No,white,31.5
23/9/2008,Woodlands,0,7.2,8.3,ESE,39,NW,NNW,9,22,64,55,MEd,MEd,4,2,,Yes,red,34.8
23/9/2008,Sentosa,6.4,4.4,9.3,W,54,WSW,WSW,39,28,58,34,mED,high,3,7,Yes,No,blue,26.6
23/9/2008,Tuas,0,3.4,9.3,NE,50,NE,NNE,19,17,39,23,hIgh,MEd,1,6,,No,blue,28.1
23/9/2008,Woodlands,0,7.2,8.3,ESE,39,NW,NNW,9,22,64,55,MEd,MEd,4,2,,Yes,red,34.8
24/9/2008,Sentosa,0,3,-10.1,WSW,30,WSW,S,19,17,64,43,HiGH,higH,5,3,No,No,blue,27.2
24/9/2008,Woodlands,5.2,7,2.9,ENE,35,ESE,SW,17,19,77,43,MED,mED,6,6,Yes,No,blue,35.1
24/9/2008,Tuas,0,5.2,9.9,WNW,50,N,NW,15,26,36,67,med,MEd,1,2,No,Yes,grey,30
24/9/2008,Changi,0,6.8,-1.2,SSE,44,S,SSW,13,11,73,58,HIGh,hIGH,7,7,No,No,grey,30.6
25/9/2008,Tuas,21,5.6,0,N,39,,S,0,13,93,92,Low,MEd,8,7,Yes,Yes,grey,28.7
25/9/2008,Changi,0,5,10.1,ESE,43,SE,SE,19,24,45,44,hiGh,HIgh,1,2,No,No,blue,29.7
25/9/2008,Sentosa,0,4.8,11.1,N,65,N,N,37,43,41,22,HIgh,HigH,0,0,,No,grey,28.6
25/9/2008,Woodlands,0,12.2,9.9,E,46,ENE,NNW,17,24,61,34,Med,med,5,4,No,No,white,35.3
26/9/2008,Sentosa,0,10,9.1,N,63,N,NW,35,28,41,13,MED,MED,7,7,No,No,red,31.5
26/9/2008,Woodlands,0,11,10.5,NNW,37,ENE,NNW,7,22,54,45,MEd,mEd,3,3,No,No,blue,35.1
26/9/2008,Changi,0,7.2,11.3,E,30,S,ESE,9,13,48,47,hiGh,high,1,2,No,No,white,29.6
26/9/2008,Tuas,14.2,2.2,1.3,SSW,33,ESE,S,13,15,71,57,MED,meD,6,7,Yes,No,grey,27.9
27/9/2008,Woodlands,0,8.2,9,N,35,ENE,NNW,9,24,62,42,med,meD,5,4,No,No,blue,34.9
27/9/2008,Sentosa,0,8.2,10.3,SW,74,SE,SSE,9,20,64,39,MeD,MED,1,1,No,No,white,29.7
27/9/2008,Changi,0,5.4,11.1,ENE,24,S,ENE,7,15,61,50,hiGH,hIGH,1,1,No,No,grey,29.8
27/9/2008,Tuas,0,2,3.9,WSW,33,N,WSW,9,20,57,43,HIgh,HigH,7,6,,No,red,27.4
28/9/2008,Changi,0,4,-11.1,NNE,26,NE,NE,7,15,57,53,mED,Med,0,0,No,No,red,30.2
28/9/2008,Woodlands,0,6.6,9.8,N,35,NNE,NNW,11,24,61,50,med,MeD,3,2,No,No,blue,34.9
28/9/2008,Tuas,0.2,2.6,9.7,SW,28,NNE,WSW,15,15,70,54,High,hiGh,2,2,No,No,white,29.2
28/9/2008,Changi,0,4,-11.1,NNE,26,NE,NE,7,15,57,53,mED,Med,0,0,No,No,red,30.2
28/9/2008,Sentosa,0,5.8,-7.4,W,61,SW,WSW,20,26,55,35,Med,mED,7,6,,No,grey,28.8
28/9/2008,Sentosa,0,5.8,-7.4,W,61,SW,WSW,20,26,55,35,Med,mED,7,6,,No,grey,28.8
29/9/2008,Changi,0,5.6,10.7,SE,31,SSW,E,7,17,55,45,meD,MeD,0,1,,No,grey,32.8
29/9/2008,Woodlands,0,6.8,10.5,NNW,35,NNE,NW,6,24,57,52,MeD,meD,1,1,No,No,red,35.1
29/9/2008,Tuas,0,3.8,11,WSW,33,N,W,2,13,67,37,meD,MeD,1,1,No,Yes,white,29
29/9/2008,Sentosa,0.6,6,5.9,SSW,52,SW,S,24,17,58,42,meD,high,6,5,No,No,white,26.8
29/9/2008,Changi,0,5.6,10.7,SE,31,SSW,E,7,17,55,45,meD,MeD,0,1,,No,grey,32.8
30/9/2008,Changi,0,6.8,-10.5,ESE,30,ESE,E,13,20,55,53,mEd,Med,4,4,No,No,blue,30.7
30/9/2008,Changi,0,6.8,-10.5,ESE,30,ESE,E,13,20,55,53,mEd,Med,4,4,No,No,blue,30.7
30/9/2008,Sentosa,0,3.4,10.8,SSE,33,WSW,WNW,24,9,47,35,Med,HiGh,6,4,No,No,red,27.2
30/9/2008,Woodlands,0,7,10.7,NNW,37,W,NW,7,24,61,43,mEd,MEd,1,1,No,No,white,35
30/9/2008,Tuas,4.2,4.4,6,WSW,44,WSW,SW,19,19,63,71,LoW,mED,4,7,Yes,No,red,28.5
1/10/2008,Sentosa,0,4,4.5,N,74,N,NNE,44,37,33,23,Med,MEd,7,7,,No,red,28
1/10/2008,Changi,0,6.2,-9.7,E,31,ENE,NNE,13,13,59,51,hIGh,HiGh,7,7,No,No,white,30.3
1/10/2008,Tuas,0.6,4.8,1.3,WNW,37,WNW,WNW,13,15,61,66,MED,mED,7,7,No,Yes,blue,29
1/10/2008,Woodlands,0,7.6,9.8,NNW,33,NE,WNW,6,20,68,41,mED,MEd,7,3,No,No,red,35.3
2/10/2008,Woodlands,0,8,11.9,NE,41,E,NNW,15,20,67,53,Med,meD,4,1,No,No,blue,35.4
2/10/2008,Changi,0,6.8,7.6,NNE,30,N,NE,9,13,56,52,HigH,HIGH,7,6,,No,white,30.5
2/10/2008,Sentosa,0,9,11.3,N,56,WSW,NNW,22,11,59,44,meD,med,5,1,No,No,white,30.5
2/10/2008,Tuas,5,3.4,8.3,SW,41,S,SSW,13,22,87,44,MED,MEd,6,3,Yes,No,white,28.6
3/10/2008,Tuas,0,2.6,8.6,WSW,31,E,WSW,9,17,50,49,hIgh,HiGh,2,5,,No,red,26.8
3/10/2008,Changi,0,5.8,10.8,N,35,NNW,NNE,13,17,52,54,hIgH,HiGh,2,1,No,No,red,30.8
3/10/2008,Woodlands,0,7.6,10.2,NNW,39,SSE,NNW,11,24,68,44,mED,MEd,4,3,,No,blue,35.7
3/10/2008,Sentosa,0,6,-5,WNW,59,N,W,35,24,40,81,Med,med,1,7,,Yes,grey,30
4/10/2008,Changi,0,7,11.3,NE,33,NNW,NE,11,17,52,52,MEd,MEd,1,0,No,No,blue,31
4/10/2008,Sentosa,4.4,4,9.1,S,39,SSW,SE,15,19,72,35,Med,mED,7,2,Yes,No,grey,28
4/10/2008,Woodlands,0,7.2,7.5,NNW,37,NNE,N,7,26,77,51,MED,mEd,6,4,No,No,blue,35.4
4/10/2008,Tuas,0.4,3.6,9.3,SW,52,WSW,SW,17,26,64,77,mEd,higH,5,5,No,No,white,27.9
5/10/2008,Woodlands,0,7.2,8.8,NW,31,NE,NNW,13,19,68,50,Med,meD,6,3,,No,grey,35.5
5/10/2008,Sentosa,0,4.2,12,NNW,41,N,SSW,11,9,63,26,MED,Med,0,1,No,No,grey,27.6
5/10/2008,Changi,0,6.6,10.3,ENE,31,N,NE,7,17,57,58,meD,MED,1,1,No,No,blue,31.4
5/10/2008,Tuas,0.4,4.6,11.1,SSW,35,SSE,SSE,17,13,44,35,HiGH,hIGH,5,3,No,No,red,26.4
6/10/2008,Tuas,0,5.2,11.1,SE,30,ENE,SE,13,13,57,34,higH,hiGh,2,5,No,No,red,27.7
6/10/2008,Sentosa,1,4.8,4.4,SW,70,WSW,SSW,20,37,84,72,low,med,7,7,,Yes,blue,26.8
6/10/2008,Tuas,0,5.2,11.1,SE,30,ENE,SE,13,13,57,34,higH,hiGh,2,5,No,No,red,27.7
6/10/2008,Tuas,0,5.2,11.1,SE,30,ENE,SE,13,13,57,34,higH,hiGh,2,5,No,No,red,27.7
6/10/2008,Changi,0,8.2,10.5,NW,39,NNW,NNE,15,13,50,52,MEd,Med,1,2,No,No,blue,32.6
6/10/2008,Woodlands,0,7,10.4,N,50,E,NNE,13,33,61,40,MEd,mEd,2,2,No,No,red,36.2
7/10/2008,Sentosa,2,4.4,-2.5,W,46,W,SW,22,26,64,45,MeD,mED,7,7,Yes,No,blue,26.8
7/10/2008,Woodlands,0,7.6,10.3,S,57,E,N,17,26,61,55,MED,meD,3,3,No,Yes,white,35.9
